REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B07,95th centile call answer time (seconds),-
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B09,Total time of abandoned calls (seconds),21708
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),A01,Number of calls received,10030
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),A02,Calls routed through IVR,577
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),A03,Number of answered calls,6407
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B01,Number of calls answered within 60 seconds,3690
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B02,Number of calls abandoned,3623
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B03,Calls abandoned in 30 seconds or less,1321
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,610
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B05,Calls abandoned after 60 seconds,1692
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B06,Total time to call answer (seconds),1549006
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B07,95th centile call answer time (seconds),1252
2025-06-01,2025-06-30,Midlands,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MH050,Mental Health Northants (VCSE) Collaboration. (NMH),B09,Total time of abandoned calls (seconds),932498
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A01,Number of calls received,11
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A02,Calls routed through IVR,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),A03,Number of answered calls,11
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B01,Number of calls answered within 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B02,Number of calls abandoned,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B03,Calls abandoned in 30 seconds or less,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B05,Calls abandoned after 60 seconds,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B06,Total time to call answer (seconds),0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B07,95th centile call answer time (seconds),0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH069,CYP C&K (CKCAHMS),B09,Total time of abandoned calls (seconds),0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),A01,Number of calls received,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),A02,Calls routed through IVR,0
2025-06-01,2025-06-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,MH070,CYP Wakefield (WCAHMS),A03,Number of answered calls,0
