REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-12-01,2025-12-31,South West,QJK,NHS DEVON INTEGRATED CARE BOARD,RWV,DEVON PARTNERSHIP NHS TRUST,MH019,Devon Partnership NHS Trust All Age,B05,Calls abandoned after 60 seconds,170
2025-12-01,2025-12-31,South West,QJK,NHS DEVON INTEGRATED CARE BOARD,RWV,DEVON PARTNERSHIP NHS TRUST,MH019,Devon Partnership NHS Trust All Age,B06,Total time to call answer (seconds),245560
2025-12-01,2025-12-31,South West,QJK,NHS DEVON INTEGRATED CARE BOARD,RWV,DEVON PARTNERSHIP NHS TRUST,MH019,Devon Partnership NHS Trust All Age,B07,95th centile call answer time (seconds),760
2025-12-01,2025-12-31,South West,QJK,NHS DEVON INTEGRATED CARE BOARD,RWV,DEVON PARTNERSHIP NHS TRUST,MH019,Devon Partnership NHS Trust All Age,B09,Total time of abandoned calls (seconds),74929
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),A01,Number of calls received,5176
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),A02,Calls routed through IVR,5176
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),A03,Number of answered calls,4303
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B01,Number of calls answered within 60 seconds,3751
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B02,Number of calls abandoned,572
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B03,Calls abandoned in 30 seconds or less,92
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,92
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B05,Calls abandoned after 60 seconds,388
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B06,Total time to call answer (seconds),253004
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B07,95th centile call answer time (seconds),283
2025-12-01,2025-12-31,Midlands,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",RT5,LEICESTERSHIRE PARTNERSHIP NHS TRUST,MH032,Leicestershire Mental Health Central Access Point (LPT),B09,Total time of abandoned calls (seconds),124843
2025-12-01,2025-12-31,South West,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,MH024,Gloucestershire MH Crisis Line (GHC),A01,Number of calls received,6377
